Interpersonal practice,"Interpersonal practice competencies focus on the social and personal skills required to communicate and interact effectively with all stakeholders.
Uses communication strategies appropriate to the cultural, linguistic, social and political context.
Demonstrates effective and appropriate written and visual communication skills.
Demonstrates effective, appropriate and respectful verbal and non-verbal communication skills.
Uses a variety of processes that result in mutually negotiated agreements, shared understandings and consensus building.
Builds partnerships within the evaluation context.",,https://evaluationcanada.ca/career/evaluator-competencies.html
Intervention Group,The group of participants that receives the intervention being studied.,Provides data on the effectiveness of the intervention compared to the control group.,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0180172&type=printable
Interview guide,A list of issues or questions to be raised in the course of an interview.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Interviewer bias,"The influence of the interviewer on the interviewee. This may result from several factors, including the physical and psychological characteristics of the interviewer, which may affect the interviewees and cause differential responses among them.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Justified Conclusions and Decisions,Evaluation conclusions and decisions should be explicitly justified in the cultures and contexts where they have consequences.,,https://evaluationcanada.ca/career/evaluation-standards.html
Key Outcomes,"The main results or impacts achieved by the program, such as increased access to healthcare or decreased involvement in criminalized activities.",Indicates the program¡¯s effectiveness in achieving its goals and delivering benefits to clients.,https://pqwchc.org/wp-content/uploads/PQWCHC_SOS_Infographic_Poster-Final-2023.pdf
Knowledge Building,The process of generating insights and understanding from evaluation findings that can be shared and applied to other programs or settings.,Enhances the overall field of practice by disseminating lessons learned and best practices.,https://www-tandfonline-com.myaccess.library.utoronto.ca/doi/pdf/10.1300/J147v29n02_06?needAccess=true
Life Effectiveness Questionnaire (LEQ),"A self-assessment tool used to measure various aspects of personal effectiveness, including goal setting and problem-solving skills.",Provides a standardized way to assess changes in individuals' capabilities and development as a result of the program.,https://onlinelibrary-wiley-com.myaccess.library.utoronto.ca/doi/epdf/10.1016/j.adolescence.2014.05.010
List sampling,"Usually in reference to telephone interviewing, a technique used to select a sample. The interviewer starts with a sampling frame containing telephone numbers, selects a unit from the frame, and conducts an interview over the telephone either with a specific person at the number or with anyone at the number.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Literature search,"A data collection method that involves an identification and examination of research reports, published papers, and books.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Local Artefacts,"Cultural items such as songs, oral histories, proverbs, games, and traditional practices that hold significance within the community.",Using local artefacts in research honors cultural heritage and provides a deeper understanding of community values and experiences.,https://www.tandfonline.com/doi/pdf/10.1080/17441692.2023.2201632?needAccess=true
Logic model (or theory of change model),"A visual representation of the logical relationships between the resources invested, the activities that take place and the benefits or changes that result. The logic model depicts the programming process in graphical form to help clarify what should be implemented to create the changes in financial education outcomes for participants as intended.",,https://toolkit.nefe.org/evaluation-resources/evaluation-manual/section-5-appendices/appendix-a-glossary-of-evaluation-terms
Longitudinal data,"Data collected over a period of time, sometimes involving a stream of data for particular persons or entities over time.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Longitudinal designs,A type of evaluation design that involves the collection and analysis of data at multiple points in time (repeated observations).,,https://toolkit.nefe.org/evaluation-resources/evaluation-manual/section-5-appendices/appendix-a-glossary-of-evaluation-terms
Longitudinal Evaluation,An evaluation that collects data from the same subjects at multiple points in time to assess changes and long-term outcomes.,"Provides insights into the sustained impacts of a program, identifying trends and long-term effects.",https://web-p-ebscohost-com.myaccess.library.utoronto.ca/ehost/pdfviewer/pdfviewer?vid=0&sid=0d0c21d0-959c-49d1-9618-45b9de556ca8%40redis
Low-Barrier Care,"Healthcare that is easily accessible, without significant obstacles such as cost, stigma, or complex requirements.",Ensures that vulnerable populations can receive the care they need without unnecessary hurdles.,https://pqwchc.org/wp-content/uploads/PQWCHC_SOS_EvaluationReport-Final-2023.pdf
Macro-economic model,"A model of the interactions between the goods, labor, and assets markets of an economy. The model is concerned with the level of outputs and prices based on the interactions between aggregate demand and supply.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Main effects,The separate independent effects of each experimental variable.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Management practice,"Management practice competencies focus on applying sound project management skills throughout the evaluation project.
Provides leadership to the evaluation project.
Defines work parameters, plans and agreements for the evaluation.
Identifies and effectively uses required human, financial and technical resources.
Coordinates the work of other team members.
Uses group management and facilitation skills.
Communicates project progress to all concerned.",,https://evaluationcanada.ca/career/evaluator-competencies.html
Matching,Dividing the population into ¡°blocks¡± in terms of one or more variables (other than the program) that are expected to have an influence on the impact of the program.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Maturation,"Changes in the outcomes that are a consequence of time rather than of the program, such as participant aging. This is a threat to internal validity.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Meaningful Processes and Products,"Evaluations should construct activities, descriptions and judgments in ways that encourage participants to rediscover, reinterpret, or revise their understandings and behaviors.",,https://evaluationcanada.ca/career/evaluation-standards.html
Measurement Framework,A structured plan that outlines the indicators and data collection methods used to assess the performance and impact of a program.,"Ensures that evaluations are systematic, consistent, and aligned with program goals.",
Measurement validity,A measurement is valid to the extent that it represents what it is intended and presumed to represent. Valid measures have no systematic bias.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Measuring devices or instruments,"Devices that are used to collect data (such as questionnaires, interview guidelines, and observation record forms).",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Mentor Training,Programs and resources provided to mentors to prepare them for their role and enhance their mentoring skills.,Ensures mentors are well-equipped to provide effective guidance and support to their mentees.,https://www-tandfonline-com.myaccess.library.utoronto.ca/doi/pdf/10.1080/10437797.2020.1817820?needAccess=true
Mentoring,"Guidance and support provided by experienced individuals to less experienced ones, often involving regular meetings and feedback.","Enhances the learning experience by providing personalized support, helping students navigate challenges and achieve their goals.",https://link-springer-com.myaccess.library.utoronto.ca/content/pdf/10.1007/s11528-022-00744-7.pdf
Metaevaluation,"A systematic review process that assesses the quality and effectiveness of an evaluation, ensuring that it meets established standards.","Acts as a quality control mechanism, providing an additional layer of scrutiny to improve the reliability and credibility of evaluation findings.",https://utpjournals.press/doi/pdf/10.3138/cjpe.71619
Micro-economic model,"A model of the economic behavior of individual buyers and sellers, in a specific market and set of circumstances.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Mixed Methods,An evaluation approach that combines both quantitative and qualitative data collection and analysis methods.,Offers a comprehensive understanding of program impacts by leveraging the strengths of both data types.,https://pqwchc.org/wp-content/uploads/PQWCHC_SOS_EvaluationReport-Final-2023.pdf
Mixed Methods Evaluation,An evaluation approach that combines both quantitative and qualitative data collection and analysis methods to provide a comprehensive assessment.,"Leverages the strengths of both data types, offering a more holistic understanding of program impacts.",https://web-p-ebscohost-com.myaccess.library.utoronto.ca/ehost/pdfviewer/pdfviewer?vid=0&sid=0d0c21d0-959c-49d1-9618-45b9de556ca8%40redis
Mixed Methods Outcome Evaluation,An evaluation approach that combines both quantitative and qualitative data collection and analysis methods to assess program outcomes.,Provides a comprehensive understanding of program impacts by leveraging the strengths of both data types.,https://journals-sagepub-com.myaccess.library.utoronto.ca/doi/epub/10.1177/1090198119831750
Monetary policy,Government action that influences the money supply and interest rates. May also take the form of a program.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Monitoring and Evaluation (M&E) Implications,"Considerations for what needs to be monitored and evaluated based on the ToC, including data needs and potential evaluation questions.","Provides a roadmap for ongoing assessment and learning, ensuring the intervention remains effective and adaptive.",https://utpjournals.press/doi/pdf/10.3138/cjpe.31132
Mortality,Treatment (or control) group participants dropping out of the program. It can undermine the comparability of the treatment and control groups and is a threat to internal validity.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Multiple lines of evidence,"The use of several independent evaluation strategies to address the same evaluation issue, relying on different data sources, on different analytical methods, or on both.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Narrative Analysis,A method of analyzing qualitative data by examining the stories and personal accounts of participants.,Helps in understanding how individuals make sense of their experiences and construct their identities.,
Narrative Inquiry,A research method that captures and analyzes the stories of individuals to understand their experiences and the meanings they attach to them.,Uses storytelling as both a method of data collection and a means of interpretation to provide deep insights into participants' perspectives.,https://www-sciencedirect-com.myaccess.library.utoronto.ca/science/article/pii/S0742051X10000260?via%3Dihub
Natural observation,"A data collection method that involves on?site visits to locations where a program is operating. It directly assesses the setting of a program, its activities, and individuals who participate in the activities.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Negotiated Purposes,Evaluation purposes should be identified and continually negotiated based on the needs of stakeholders.,,https://evaluationcanada.ca/career/evaluation-standards.html
Nonexperimental designs,"An evaluation design focusing on describing the program or intervention and the associated outcomes, and exploring the correlational relationships between variables of interest. These designs are most appropriate when experimental designs are not appropriate or possible.",,https://toolkit.nefe.org/evaluation-resources/evaluation-manual/section-5-appendices/appendix-a-glossary-of-evaluation-terms
Non-probability sampling,When the units of a sample are chosen so that each unit in the population does not have a calculable non-zero probability of being selected in the sample.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Nonprofit Organization (NPO),"An organization that operates for purposes other than generating profit, often focusing on social, educational, or charitable activities.",Provides essential services and advocacy to address community needs and improve quality of life.,https://link.springer.com/article/10.1007/s10755-019-09484-17
Non-response,A situation in which information from sampling units is unavailable.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Non?response bias,Potential skewing because of non-response. The answers from sampling units that do produce information may differ on items of interest from the answers from the sampling units that do not reply.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Non-sampling error,"The errors, other than those attributable to sampling, that arise during the course of almost all survey activities (even a complete census), such as respondents¡¯ different interpretation of questions, mistakes in processing results, or errors in the sampling frame.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Objective data,Observations that do not involve personal feelings and are based on observable facts. Objective data can be measured quantitatively or qualitatively.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Objectivity,Evidence and conclusions that can be verified by someone other than the original authors.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Order bias,A skewing of results caused by the order in which questions are placed in a survey.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Organizational Development,The process of improving an organization's effectiveness and capacity to achieve its goals.,"Involves enhancing structures, processes, and cultures within an organization to support sustainable growth and success.",https://journals-sagepub-com.myaccess.library.utoronto.ca/doi/epub/10.1177/1098214013499602
Organizational Effectiveness,The extent to which an organization achieves its mission and goals.,Measures how well an organization fulfills its purpose and objectives.,https://journals-sagepub-com.myaccess.library.utoronto.ca/doi/epub/10.1177/1098214013517736
Outcome effectiveness issues,"A class of evaluation issues concerned with the achievement of a program¡¯s objectives and the other impacts and effects of the program, intended or unintended.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Outcome evaluation,"The systematic collection of information to assess the impact of a program, present conclusions about the merit or worth of a program, and make recommendations about future program direction or improvement.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Outcome Harvesting,"A participatory evaluation approach that identifies, verifies, and makes sense of outcomes and their contributions to program objectives.","Allows for capturing unexpected and emerging outcomes, providing a comprehensive picture of program impact.",https://www.utpjournals.press/doi/pdf/10.3138/cjpe.69545
Outcome Measurement,The process of assessing the results of a program to determine the extent to which it has achieved its intended outcomes.,Provides evidence of a program's effectiveness and helps identify areas for improvement.,https://www-tandfonline-com.myaccess.library.utoronto.ca/doi/pdf/10.2753/PMR1530-9576340302?needAccess=true
Outcome/Impact Evaluation,Evaluation that assesses the results or outcomes of a program to determine its effectiveness in achieving its goals.,"Measures the impact of a program, providing evidence of its success or areas needing improvement.",
Outcomes,"The results of program operations or activities; the effects triggered by the program. (For example, increased knowledge, changed attitudes or beliefs, reduced tobacco use, reduced TB morbidity and mortality.)",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Outputs,The direct products of program activities; immediate measures of what the program did.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Parent-Perceived Environment,"Parents' perceptions of the safety, accessibility, and supportiveness of their local environment for their children's activities.",Influences children's opportunities and freedom to engage in outdoor play and physical activity.,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0180172&type=printable
Participant Experience,"The perceptions and feedback from individuals who take part in a program, covering aspects such as satisfaction and perceived value.",Provides insights into the quality and effectiveness of the program from the participant's perspective.,
Participant Observation,A qualitative data collection method where the evaluator immerses themselves in the program setting to observe and record behaviors and interactions.,"Provides rich, contextual data on the natural behaviors and interactions of participants within the program.",
Participatory Approach,"An evaluation approach that involves stakeholders actively in the evaluation process, ensuring their perspectives and contributions are integral to the evaluation.",Enhances the relevance and acceptance of evaluation findings by engaging those most affected by the program.,
Participatory Evaluation,Evaluation that actively involves stakeholders in the evaluation process.,Engages stakeholders in the evaluation to ensure it meets their needs and perspectives.,https://journals-sagepub-com.myaccess.library.utoronto.ca/doi/epub/10.1177/1098214013517736
Participatory Research,"An approach to research that actively involves participants in the research process, from defining the research question to collecting and analyzing data.","Engages the community in the research process, ensuring that the research is relevant and beneficial to those it aims to help.",https://www.tandfonline.com/doi/pdf/10.1080/17441692.2023.2201632?needAccess=true
Peer Researchers,"Community members who are trained to conduct research within their own communities, leveraging their local knowledge and relationships.","Bridges the gap between researchers and the community, ensuring that research is culturally sensitive and contextually relevant.",https://www.tandfonline.com/doi/pdf/10.1080/17441692.2023.2201632?needAccess=true
Performance Monitoring System,A system for ongoing periodic measurement of key indicators to keep track of program implementation and outcomes.,Helps ensure accountability and continuous improvement by providing regular feedback on program performance.,https://www-tandfonline-com.myaccess.library.utoronto.ca/doi/pdf/10.1300/J147v29n02_06?needAccess=true
Pervasive Developmental Disorder,"A group of disorders characterized by delays in the development of socialization and communication skills, including autism.","Highlights the diverse challenges faced by individuals with these disorders, necessitating tailored interventions.",https://link-springer-com.myaccess.library.utoronto.ca/content/pdf/10.1007/s10803-017-3317-8.pdf
Photovoice,A participatory evaluation method where participants use photography to capture and discuss their experiences and perspectives.,"Empowers participants to visually communicate their stories, providing rich qualitative data for evaluation.",https://utpjournals.press/doi/pdf/10.3138/cjpe.73995
Plausible hypotheses,"Likely alternative explanations or ways of accounting for program results, meaning those involving influences other than the program.",,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Population,The set of units to which the results of a survey apply.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Positive Change,Improvements or beneficial transformations that occur as a result of a program or intervention.,"The ultimate goal of many programs and evaluations, aiming to create significant and lasting benefits for individuals or communities.",https://evaluationcanada.ca/career/what-is-evaluation.html
Positive Outcome Expectations,Beliefs that engaging in a certain behavior will lead to positive outcomes.,Encourages individuals to adopt and stick with healthy behaviors by reinforcing the benefits.,https://journals-sagepub-com.myaccess.library.utoronto.ca/doi/epub/10.1177/1090198119831750
Postexperience Euphoria,"A short-term feeling of excitement and positive affect following an intensive experiential program, which may temporarily obscure true feelings about the experience.",Highlights the need for evaluating long-term outcomes rather than relying solely on immediate post-program feedback.,https://onlinelibrary-wiley-com.myaccess.library.utoronto.ca/doi/epdf/10.1016/j.adolescence.2014.05.009
Practical Procedures,Evaluation procedures should be practical and responsive to the way the program operates.,,https://evaluationcanada.ca/career/evaluation-standards.html
Pre-Evaluation Clarification,"Activities conducted before the formal evaluation begins to clarify the program's dynamics, evaluation purposes, and available resources.","Ensures a clear understanding of the program context and evaluation goals, setting the stage for a focused and relevant evaluation.",https://www-tandfonline-com.myaccess.library.utoronto.ca/doi/pdf/10.1080/17450120902923213?needAccess=true
Pretest-Posttest Design,A research design that measures participants before and after an intervention to assess changes resulting from the intervention.,Helps in determining the effectiveness of a program by comparing baseline and post-intervention data.,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0180172&type=printable
Pretest-Posttest Survey,"A survey method that measures participants' knowledge, attitudes, or behaviors before and after an intervention to assess changes resulting from the intervention.",Helps in evaluating the effectiveness of programs by comparing baseline and post-intervention data.,https://link.springer.com/article/10.1007/s10755-019-09484-14
Primary data,Data collected by an evaluation team specifically for the evaluation study.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Primary Healthcare,"Healthcare services that address the majority of an individual¡¯s health needs throughout their life, including physical, mental, and social health.",Provides comprehensive and continuous care to improve overall health and well-being.,https://pqwchc.org/wp-content/uploads/PQWCHC_SOS_Infographic_Poster-Final-2023.pdf
Primary Outcomes,"The main results or impacts that a program aims to achieve, such as reducing overdose risks and improving health access.",Indicators of the program¡¯s success in achieving its core objectives.,https://pqwchc.org/wp-content/uploads/PQWCHC_SOS_EvaluationReport-Final-2023.pdf
Probability sampling,The selection of units from a population based on the principle of randomization. Every unit of the population has a calculable (non-zero) probability of being selected.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Problem Tree Analysis,"A visual tool used to identify and analyze the root causes, effects, and solutions to a specific problem, often represented as a tree.","Helps communities visually map out the complexities of an issue, facilitating a deeper understanding and identification of actionable solutions.",https://www.tandfonline.com/doi/pdf/10.1080/17441692.2023.2201632?needAccess=true
Process evaluation,The systematic collection of information to document and assess how a program was implemented and operates.,,https://www.cdc.gov/evaluation/guide/glossary/index.htm
Professional Associations,"Organizations that support the professional development of evaluators through standards, certifications, and networking.",Foster a community of practice and uphold the quality and integrity of the evaluation profession.,https://pdf.sciencedirectassets.com/271855/1-s2.0-S0149718923X00020/1-s2.0-S0149718923000460/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEGsaCXVzLWVhc3QtMSJHMEUCIEedUSgwS1PoWdLiHfiQhRHUd%2B6e60gLqzHO9PJKQtZ%2FAiEAnGJwnWJto1P%2B%2FDsLAoLGpWqkq%2FBaC0v2IoM6pvvZWwYqswUIVBAFGgwwNTkwMDM1NDY4NjUiDPPBPjy7qCfkLXIryiqQBdYJONJ%2Bi5UtC3WPbljwn9PfL0aR%2BELMjq34nxaWb5x0CteuFKa3MnUYgdQGTVqfrkuuJr7A5MsHy4mcRAWxRubMcbKfy1GgrmbpSv0gBOngzKbXbUCM15PifrV9G6A4ryRJh59KIwuAvwlia%2F8pWZzm%2BSS%2BKPyvq5%2BS51KpSeIayX9B2Npu3rQ%2FNgouAw6eXXCYAt80LokVqqEp7Z4CTAetka2SC%2Fd3WpH1hbhKWbBpnNnb4%2BBXyHX8yzKhmJmtibwWTyv%2BPPMiVBm0Ia%2FojAS%2F6u1agAYbcZFod%2B1pV14%2B4RzeqhzPaSUBPnPbEL8u%2FQ%2BZasOgjom8pNnic4SZ23bOSP47OSjwh4tWgXuhfOGQCPnnG0ZOGo1Z2qmxxouh%2Fg8RjAkWt%2BUerpaLMNPsN2obbgh11FPdgRJtzwQ%2BWjHvqY2Fd1ONQv93f6x1SG6O6bnWptWHeayOREpWh%2F5ZRDUZPm4sVE6RTRqQFHkzw12ye5048Sm2WDxMqMS0pSNZBYgxP9vmqQcnTFeOoWq8Lc5DMgn4T2XBbPFVc6IYxxFN9%2F7j%2BjDo%2BRYw0VBODzNm05vjPtjlZ%2BRAAdsJQ3Gy9DZJUyISRXEUvKyb4hIwOs8XV6e3%2FC%2FVOhuCbul1MOAxBtyey9h9NlcuJKjYhMRcX9c5hvndPT%2Bg8Am9fs40A7Ba8v58VrdloKKDRw6KoZ2y5C6eORq0dKr4OLlCCdd5Ez0tB%2Fhux8Rb9GGQSGUQfDKpgy%2B1H2Z%2BwMyzr1aVz2MHCUC7h4i%2BbzPLylgYE2%2FVoYHRC0sZTFLMuXyit4PlUEMStcsELTNU1IiQWilgUT9tywadJXZ6%2BbFOO3WQeDMVskkzYh6DU%2B0nT9dW84F%2FrdBFMIbSprUGOrEBBKy6NGYmfNa5Gi5IrZK3MNRRaf22NrWEJwdhFNIEwFWWfLI6BsyHGwnPbSfb5c3mYJwwFSBxHT9AQ%2Fs9dEDrR%2F98ajBxAo6G0Ugju%2B6cKt5%2FW4Z7us9dYnc9HjtRJ%2BzG2gry7hGGFzLHIfU5xxvUo9BgAxa6QWEQn1JqVYjXzND1zNg59XrozdCjnmzz6OhUPT1z%2BAZfpkylUWU1f%2F%2BRHxi3uB4Nx2B4vj9dfizaEq3v&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20240731T041708Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYTE2WNFPU%2F20240731%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=1e377796adc4ef0ce84bbd501a531c59c3f01a8d2ad14aab99864caaf171897d&hash=43a7e0b15a2fa90ac50928844985768402ffa93db90d9b1deffb748464c741e6&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0149718923000460&tid=spdf-88da4ffa-7a35-42a0-bee9-b9bca550d1bb&sid=f4586b333f2515449d286ec5cba3cb536594gxrqa&type=client&tsoh=d3d3LXNjaWVuY2VkaXJlY3QtY29tLm15YWNjZXNzLmxpYnJhcnkudXRvcm9udG8uY2E%3D&ua=03045b050004035007&rr=8abac6e92890ab15&cc=ca
Professional Autonomy,The extent to which evaluators have the freedom to make independent decisions regarding their evaluation practice.,"Allows evaluators to maintain integrity and objectivity in their work, free from undue influence or pressure.",https://pdf.sciencedirectassets.com/271855/1-s2.0-S0149718923X00020/1-s2.0-S0149718923000460/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEGsaCXVzLWVhc3QtMSJHMEUCIEedUSgwS1PoWdLiHfiQhRHUd%2B6e60gLqzHO9PJKQtZ%2FAiEAnGJwnWJto1P%2B%2FDsLAoLGpWqkq%2FBaC0v2IoM6pvvZWwYqswUIVBAFGgwwNTkwMDM1NDY4NjUiDPPBPjy7qCfkLXIryiqQBdYJONJ%2Bi5UtC3WPbljwn9PfL0aR%2BELMjq34nxaWb5x0CteuFKa3MnUYgdQGTVqfrkuuJr7A5MsHy4mcRAWxRubMcbKfy1GgrmbpSv0gBOngzKbXbUCM15PifrV9G6A4ryRJh59KIwuAvwlia%2F8pWZzm%2BSS%2BKPyvq5%2BS51KpSeIayX9B2Npu3rQ%2FNgouAw6eXXCYAt80LokVqqEp7Z4CTAetka2SC%2Fd3WpH1hbhKWbBpnNnb4%2BBXyHX8yzKhmJmtibwWTyv%2BPPMiVBm0Ia%2FojAS%2F6u1agAYbcZFod%2B1pV14%2B4RzeqhzPaSUBPnPbEL8u%2FQ%2BZasOgjom8pNnic4SZ23bOSP47OSjwh4tWgXuhfOGQCPnnG0ZOGo1Z2qmxxouh%2Fg8RjAkWt%2BUerpaLMNPsN2obbgh11FPdgRJtzwQ%2BWjHvqY2Fd1ONQv93f6x1SG6O6bnWptWHeayOREpWh%2F5ZRDUZPm4sVE6RTRqQFHkzw12ye5048Sm2WDxMqMS0pSNZBYgxP9vmqQcnTFeOoWq8Lc5DMgn4T2XBbPFVc6IYxxFN9%2F7j%2BjDo%2BRYw0VBODzNm05vjPtjlZ%2BRAAdsJQ3Gy9DZJUyISRXEUvKyb4hIwOs8XV6e3%2FC%2FVOhuCbul1MOAxBtyey9h9NlcuJKjYhMRcX9c5hvndPT%2Bg8Am9fs40A7Ba8v58VrdloKKDRw6KoZ2y5C6eORq0dKr4OLlCCdd5Ez0tB%2Fhux8Rb9GGQSGUQfDKpgy%2B1H2Z%2BwMyzr1aVz2MHCUC7h4i%2BbzPLylgYE2%2FVoYHRC0sZTFLMuXyit4PlUEMStcsELTNU1IiQWilgUT9tywadJXZ6%2BbFOO3WQeDMVskkzYh6DU%2B0nT9dW84F%2FrdBFMIbSprUGOrEBBKy6NGYmfNa5Gi5IrZK3MNRRaf22NrWEJwdhFNIEwFWWfLI6BsyHGwnPbSfb5c3mYJwwFSBxHT9AQ%2Fs9dEDrR%2F98ajBxAo6G0Ugju%2B6cKt5%2FW4Z7us9dYnc9HjtRJ%2BzG2gry7hGGFzLHIfU5xxvUo9BgAxa6QWEQn1JqVYjXzND1zNg59XrozdCjnmzz6OhUPT1z%2BAZfpkylUWU1f%2F%2BRHxi3uB4Nx2B4vj9dfizaEq3v&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20240731T041708Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYTE2WNFPU%2F20240731%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=1e377796adc4ef0ce84bbd501a531c59c3f01a8d2ad14aab99864caaf171897d&hash=43a7e0b15a2fa90ac50928844985768402ffa93db90d9b1deffb748464c741e6&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0149718923000460&tid=spdf-88da4ffa-7a35-42a0-bee9-b9bca550d1bb&sid=f4586b333f2515449d286ec5cba3cb536594gxrqa&type=client&tsoh=d3d3LXNjaWVuY2VkaXJlY3QtY29tLm15YWNjZXNzLmxpYnJhcnkudXRvcm9udG8uY2E%3D&ua=03045b050004035007&rr=8abac6e92890ab15&cc=ca
